Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Sweden,Included / International,Price / International,Compare At Price / International,Status
9541-1,Stallbelysning MultiPro 150W,"<p>Armatur som är mycket lämplig för områden med risk för brand på grund av brännbart material som tex. damm eller fibrer (hö, foder, strö etc.)<br></p>
<ul>
<li>LED Armatur MultiPro har optimal ljusfördelning via individuellt justerbara moduler</li>
<li>Utmärkt värmeavledning på grund av en fast kylfläns</li>
<li>Högkvalitativa material för användning i tuffa miljöer</li>
<li>Har mycket hög ammoniakresistens</li>
<li>Skyddad mot vattenstrålar och damm </li>
<li>D-märkning enligt DIN EN 60598-2-24</li>
<li>Direkt eller hängande takinstallation med justerbara fästen eller öljetter</li>
<li>Inkl. dimningsfunktion (kan styras via en 1-10 V, PWM eller motståndssignal)</li>
<li>Med energieffektiva SMD -chips från Philips</li>
</ul>
<p><strong>Effekt  </strong>                    150W/300W<br><br><strong>Lumen </strong>                   19500/ 36000<br><br><strong>Färgtemperatur </strong>    5700 K<br><br><strong>Skyddsklass</strong>           IP 65<br><br><strong>Livslängd chip </strong>     100 000 h<br><br><strong>Dimbar </strong>                 JA</p>",Kerbl,Djur och tillbehör till husdjur,Belysning,"",true,Title,Default Title,,,,,9541-1,0.0,,0,continue,manual,3195.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Multiprokerbl_b019f182-d887-4282-9755-dd90f0d379fa.jpg?v=1685143534,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9730-5,"Quattro Fjäderstålstolpe 100cm, 10-p","<p> </p>
<ul>
<li>Mycket robust, lätt fjäderstålstolpe med fyra flyttbara isolatorer</li>
<li>UV stabiliserad ultra vit plast för effektiv isolering, maximal synlighet och lättplacerad</li>
<li>10cm långa dubbelfoten gör den enkel att montera</li>
</ul>",Gallagher,Djur och tillbehör till husdjur,Stängselstolpe,"",true,Title,Default Title,,,,,9730-5,0.0,,0,continue,manual,395.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Gallagherquattro.jpg?v=1684257819,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9730-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Fjaderstolpefar.jpg?v=1684257823,2,,,,,,,,,,,,,,,,,,,,,,,,
9543,Utebelysning Kerbl - INTE REDIGERAD,"",My Store,Djur och tillbehör till husdjur,"","",true,Title,Default Title,,,,,,0.0,,0,continue,manual,800.00,,true,false,,,,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9121-5,"Rostfritt lock , 2 utgångar utan plats för pulsator",<span>Lock i rostfritt stål med 2 utgångar. Bygelhöjd 148mm.</span>,N/A,Djur och tillbehör till husdjur,Delar och tillbehör till spannmjölkning,"",true,Title,Default Title,,,,,9121-5,0.0,,0,continue,manual,1295.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Rostfrittlock.jpg?v=1684357538,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8594-8,Kemskyddshandske Showa 620,"<p>En mycket kraftig och populär kemskyddshandske som har en grov och greppsäker yta. Skyddshandsken Showa 620 är mycket lämplig för bla. för användning vid jordbruk, fiske, rengöring och städning där man önskar en vattentät handske. Hög resistens mot olika syror, baser och kemiska lösningar.</p>
<ul>
<li>Bra grepp</li>
<li>Mjuk och smidig även vid låga temperaturer</li>
<li>Anatomisk form</li>
<li>Sömlös liner, inga irriterande sömmar</li>
<li>Bra slitstyrka</li>
<li>Antibakteriell</li>
</ul>",Showa,Djur och tillbehör till husdjur,Arbetshandskar,"",true,Title,Default Title,,,,,8594-9,0.0,,0,continue,manual,80.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Showa620.jpg?v=1681948511,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9060-1,Kanna rostfri 25l med lock,<span>Rostfri 25L kanna med låsbart lock. </span>,N/A,Djur och tillbehör till husdjur,Mjölkkanna,"",true,Title,Default Title,,,,,9060-1,0.0,,0,continue,manual,1695.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/25lrostfrikanna.jpg?v=1681947087,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9511,LED belysning FarmPro 40W,"<p>Effekt                         40W/ 60W<br>---------------------------------------------------------------------------<br>Lumen                        5200/ 7800<br>---------------------------------------------------------------------------<br>Ljusfärg                     5700K Kall vit<br>---------------------------------------------------------------------------<br>Livslängd chip           100 000 h<br>---------------------------------------------------------------------------<br>Skyddsklass               IP 65<br>---------------------------------------------------------------------------<br>Ingångsspänning      100 - 277V / 50-60 Hz<br>---------------------------------------------------------------------------<br>Arbetstemperatur      -40° till +50° C</p>
<hr>
<p><strong>Beskrivning</strong></p>
<p>LED armaturen är speciellt utvecklad för användning i djurstall och anpassad för byggnader med låga till medelhöga takhöjder. Den har ett aluminiumhölje med säkerhetsglas som är otroligt robust och tåligt - inget plastinnehåll.D-märkning enligt DIN EN 60598-2-24, därför lämplig för områden med risk för brand på grund av brännbart damm eller fibrer (hö, foder, strö etc.) hög färgåtergivning (Ra&gt; 80), lämplig för nästan alla arbetsplatser enligt gällande riktlinjer.</p>
<ul>
<li>Resistent mot ammoniak (DLG-testad)</li>
<li>Flimmerfritt</li>
<li>Lämplig för fjäderfä med hög synskärpa</li>
<li>Skyddad mot vattenstrålar och damm</li>
<li>D-märkning enligt DIN EN 60598-2-24</li>
<li>Integrerade LED-chips med hög effekt från Philips</li>
<li>Mycket hög effektivitet och energikostnadsbesparing</li>
<li>Extremt hög livslängd och omkopplingskapacitet</li>
<li>Inkl. installationsklämmor av rostfritt stål</li>
<li>Inkl. 1 m anslutningskabel med rostfria skruvanslutningar</li>
</ul>",Kerbl,Djur och tillbehör till husdjur,Belysning,"",true,W,40W,,,,,9511,0.0,,0,continue,manual,1195.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/FarmProLED.jpg?v=1683051479,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9511,,,,,,,,,60W,,,,,9512,0.0,,0,continue,manual,1495.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Farmpro3.jpg?v=1683051479,2,,,,,,,,,,,,,,,,,kg,,,,,,,
9511,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Farmpro6.jpg?v=1683051479,3,,,,,,,,,,,,,,,,,,,,,,,,
9511,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Farmpro7.jpg?v=1683051479,4,,,,,,,,,,,,,,,,,,,,,,,,
9511,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Farmpro8.jpg?v=1683051479,5,,,,,,,,,,,,,,,,,,,,,,,,
8597-8,Montagehandske M41,"<p>Med storsäljande montagehandsken M40 som förebild skapades Worksafe M41. M41 är en som slip-on modell tillverkad av det starka syntetlädret Clarino, vilket gör att Worksafe M41 har den bästa möjliga komfort och smidighet. Clarino ger en effektiv välventilerad innerhand, som även har förstärkts på utsatta ställen. Worksafe M41 passar för en mängd olika arbetsuppgifter. Försedd med reflex vid knogskyddet för ökad synbarhet. Lämplig för: Montering, verkstad och bygg och anläggningsarbete.<br></p>
<ul>
<li>Mycket bra passform och fingerkänsla</li>
<li>Stark och smidig</li>
<li>Knogskydd av neopren och förstärkning i innerhand</li>
<li>""Clarino"" som andas</li>
<li>Reflex</li>
<li>Slip-on modell</li>
<li>Tummens ovandel i frotté</li>
<li>Storlek: 8/9/10/11</li>
</ul>",Worksafe,Djur och tillbehör till husdjur,Arbetshandskar,"",true,Storlek,8,,,,,8597-8,0.0,,0,continue,manual,175.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/MontagehandskeM41.jpg?v=1683670608,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8597-8,,,,,,,,,9,,,,,8597-9,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8597-8,,,,,,,,,10,,,,,8597-10,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8597-8,,,,,,,,,11,,,,,8597-11,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
9121-1,Lock rostfri med plats för pulsator,"<span>Rostfritt lock med en utgång och plats för pulsator,120mm. Passar Delaval spann, spannens handtag uppåt är då 120mm.</span>",N/A,Djur och tillbehör till husdjur,Delar och tillbehör till spannmjölkning,"",true,Title,Default Title,,,,,9121-1,0.0,,0,continue,manual,1295.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Rostfrittlockmedplatsforpulsator.jpg?v=1683055521,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9121-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/lockrostfritt2.png?v=1683056183,2,,,,,,,,,,,,,,,,,,,,,,,,
8208-6,Tåskydd Redback Boots,<span>Redbacks Boot Savers tåskydd ger bra skydd mot slitage under lite hårdare förhållanden.</span><br><span>De är enkla att fästa på bootsen med hjälp av det medföljande limmet.</span>,Redback,Djur och tillbehör till husdjur,Arbetsskor,"",true,Title,Default Title,,,,,8208-6,0.0,,0,continue,manual,165.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/taskydd.jpg?v=1685403573,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9061,Mjölkkanna låsbar 30l,<span>Mycket stabil låsning</span>,N/A,Djur och tillbehör till husdjur,Mjölkkanna,"",true,Title,Default Title,,,,,9061,0.0,,0,continue,manual,3895.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Mjolkkannalasbar.jpg?v=1683320979,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9061,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Mjolkkannalasbar2.jpg?v=1683320998,2,,,,,,,,,,,,,,,,,,,,,,,,
6612,Vakuumpump PV1500DL,<span>Passar till Delaval VP77. </span>,N/A,Djur och tillbehör till husdjur,Vakuumpump,"",true,Title,Default Title,,,,,6612,0.0,,0,continue,manual,13500.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/PV2200DL_67de684c-39fb-4e57-9d5c-8373f0002140.jpg?v=1685568448,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
6831,"Vakuummeter 1/2""","<span>Vakuummeter med 1/2"" , diam. 10 cm.</span>",N/A,Djur och tillbehör till husdjur,Tillbehör till vakuumpump,"",true,Title,Default Title,,,,,6831,0.0,,0,continue,manual,265.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Vakuummeterhalv.jpg?v=1685558119,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
6810,Vakuumbehållare 33l,"<p><span>Enklare Vakuumbehållare i PVC på 33l, med överfyllnadsskydd. Anslutning 63mm, kan skarvas ner. Finns också med 90mm anslut.</span></p>
<p><span><br>Delavalnummer 967059-80</span></p>",Delaval,Djur och tillbehör till husdjur,Tillbehör till vakuumpump,"",true,Title,Default Title,,,,,6810,0.0,,0,continue,manual,1465.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/vakummbehallare.jpg?v=1685555784,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9731-1,"Plaststolpe 1,05m, 20st.",Stabil vit stängselstolpe i plast.,N/A,Djur och tillbehör till husdjur,Stängselstolpe,"",true,Title,Default Title,,,,,9731-1,0.0,,0,continue,manual,595.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Plaststolpe105.jpg?v=1684205907,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8200,Gummistövel Bekina Steplite,"<p>Bra och lätta stövlar, bredd vid tårna. Tåhätta, resistent mot urin, olja osv.</p>
<p>I dagsläge 10%  rabatt. Syns inte vid beställning.</p>",Bekina,Djur och tillbehör till husdjur,Arbetsskor,"",true,Storlek,36,,,,,8200-36,0.0,,0,continue,manual,715.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Bekinagummistovel.jpg?v=1681758252,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8200,,,,,,,,,37,,,,,8200-37,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,38,,,,,8200-38,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,39,,,,,8200-39,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,40,,,,,8200-40,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,41,,,,,8200-41,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,42,,,,,8200-42,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,43,,,,,8200-43,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,44,,,,,8200-44,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,45,,,,,8200-45,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,46,,,,,8200-46,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,47,,,,,8200-47,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8200,,,,,,,,,48,,,,,8200-48,0.0,,0,continue,manual,715.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8598-6,Montagehandske konstläder M40,"<p>Favoriten bland arbetshandskarna i M-Serien är utan tvekan Worksafe M40. Tillverkad av det starka syntetlädret Clarino, vilket gör att Worksafe M40 har den bästa möjliga komfort och smidighet. Clarino ger en effektiv välventilerad innerhand, som även har förstärkts på utsatta ställen.Den har även reflex vid knogskyddet för ökad synbarhet. Handsken passar för en mängd olika arbetsuppgifter. Lämplig för: Montering, verkstad och bygg och anläggningsarbete.<br></p>
<ul>
<li>Mycket bra passform och fingerkänsla</li>
<li>Stark och smidig</li>
<li>Knogskydd av neopren och förstärkning i innerhand</li>
<li>Clarino som ""andas""</li>
<li>Reflex</li>
<li>Justerbar kardborreknäppning</li>
<li>Tummens ovandel i frotté</li>
</ul>",Worksafe,Djur och tillbehör till husdjur,Arbetshandskar,"",true,Storlek,8,,,,,8598-8,0.0,,0,continue,manual,175.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Montagehandskem40.jpg?v=1683669762,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8598-6,,,,,,,,,9,,,,,8598-9,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8598-6,,,,,,,,,10,,,,,8598-10,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8598-6,,,,,,,,,11,,,,,8598-11,0.0,,0,continue,manual,175.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
6611,Vakuumpump PV1000DL,<span>Passar till Delaval VP76. bara byta och på med remmar.</span>,N/A,Djur och tillbehör till husdjur,Vakuumpump,"",true,Title,Default Title,,,,,6611,0.0,,0,continue,manual,9500.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/PV2200DL_fcc3c9b4-31e7-4e84-8e90-b342de9d61cd.jpg?v=1685568351,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8600-8,Handskar halvfodrad,"<p>Typ                    Nötnarvhandske Worksafe<br>----------------------------------------------------------------------------<br>Material            Oxläder<br>----------------------------------------------------------------------------<br>Storlek              8-12</p>
<hr>
<p><strong>Beskrivning</strong></p>
<ul>
<li>Gjord av utvalt oxläder</li>
<li>Halvfodrad handske</li>
<li>Kemtvätt<br><br>
</li>
</ul>
<p>Lämplig för: Verkstad, bygg och anläggnings- arbete.</p>",Worksafe,Djur och tillbehör till husdjur,Arbetshandskar,"",true,Storlek,8,,,,,8600-8,0.0,,0,continue,manual,85.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,kg,,,true,true,,,active
8600-8,,,,,,,,,9,,,,,8600-9,0.0,,0,continue,manual,85.00,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,kg,,,,,,,
8600-8,,,,,,,,,10,,,,,8600-10,0.0,,0,continue,manual,85.00,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,kg,,,,,,,
8600-8,,,,,,,,,11,,,,,8600-11,0.0,,0,continue,manual,85.00,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,kg,,,,,,,
8600-8,,,,,,,,,12,,,,,8600-12,0.0,,0,continue,manual,85.00,,true,false,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Handskarhalvfodrad.jpg?v=1681762554,kg,,,,,,,
9732-1,Toppisolator fjäderstålstolpe 50st. - INTE REDIGERAD,"",My Store,Djur och tillbehör till husdjur,"","",true,Title,Default Title,,,,,,0.0,,0,continue,manual,225.00,,true,false,,,,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8223,Skoskydd 100st.,"<p>Storlek                        Onesize<br>Färg                            Blå</p>
<ul>
<li>Skoskydd av präglad polyeten</li>
<li>Livsmedelsgodkänd</li>
<li>Bra skydd mot smuts och stänk<br><br>
</li>
</ul>
<p><br></p>",Worksafe,Djur och tillbehör till husdjur,Tillbehör till skor,"",true,Title,Default Title,,,,,8223,0.0,,0,continue,manual,62.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/skoskydd.jpg?v=1684522187,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9519,FuturaLED armatur,"<span>Futura Led Armatur IP 66, IK 10. Armatur med b</span><span>rinntid på 50 000 timmar. Ger </span><span>5830lm. </span><span>Ammoniakssäkrad.</span>",Lampia,Djur och tillbehör till husdjur,Belysning,"",true,Title,Default Title,,,,,9519,0.0,,0,continue,manual,1550.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Lysror40W.jpg?v=1678557668,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8595-7,Montagehandske konstläder Vinter,"<p> </p>
<p>Montagehandsken för de flesta arbetsuppgifter, även när det är kallt. Tunt foder i polyester som passar bra på vår och höst och i kalla lagerlokaler. Worksafe A100W tillverkas med syntetiskt läder i innerhanden ger en smidig och komfortabel allroundhandske. Lämplig för: Lagerarbete, packning, montering, verkstad och hantverk.</p>
<ul>
<li>Helfodrad med borstad polyester</li>
<li>Mycket bra fingerkänsla och passform</li>
<li>Montagehandske i syntetiskt läder</li>
<li>Kromfri</li>
<li>Ovanhand av polyester</li>
<li>Storlek: 7/8/9/10/11</li>
</ul>",Worksafe,Djur och tillbehör till husdjur,Arbetshandskar,"",true,Storlek,7,,,,,8595-7,0.0,,0,continue,manual,55.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Montagehandskarvinter.jpg?v=1683670337,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
8595-7,,,,,,,,,8,,,,,8595-8,0.0,,0,continue,manual,55.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8595-7,,,,,,,,,9,,,,,8595-9,0.0,,0,continue,manual,55.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8595-7,,,,,,,,,10,,,,,8595-10,0.0,,0,continue,manual,55.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
8595-7,,,,,,,,,11,,,,,8595-11,0.0,,0,continue,manual,55.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,
9540-5,"Strålkastare Puck 240W, dimbar","<p><br>LED Armatur Puck är perfekt för byggnader med högt i tak och är lämplig för områden med risk för brand på grund av brännbart damm eller fibrer (hö, foder, strö etc.)</p>
<ul>
<li>Resistent mot ammoniak (DLG-testad)</li>
<li>Energieffektiva SMD -chips från Philips</li>
<li>Utmärkt ljusutbyte</li>
<li>Hög färgtemperatur</li>
<li>D-märkt enligt DIN EN 60598-2-24</li>
<li>Direkt eller upphängd takinstallation</li>
<li>Speciell kylflänsform för optimerad värmeavledning</li>
<li>Skyddad mot vattenstrålar och damm</li>
</ul>
<p><strong>Effekt</strong>                           240W<br><br><strong>Lumen</strong>                         31680<br><br><strong>Färgtemperatur </strong>        5700 K<br><br><strong>Livslängd chip </strong>          100 000 h<br><br><strong>Skyddsklass </strong>             IP 65</p>
<p> </p>",Kerbl,Djur och tillbehör till husdjur,Belysning,"",true,Title,Default Title,,,,,9540-5,0.0,,0,continue,manual,3795.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Stralkastarpuck_fcc22df8-032e-4c90-a10c-946002dd1e17.jpg?v=1685400196,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
9540-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9270/0937/files/Puckistall_c50e6f52-480e-4459-b84f-27c26cdf390e.jpg?v=1685400200,2,,,,,,,,,,,,,,,,,,,,,,,,
9730-7,"Fjäderstålstolpe 1m, 50st","<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Kraftig fjäderstålstolpe</li>
<li data-mce-fragment=""1"">Oval fjäderstålstolpe med solid toppisolator av plast</li>
<li data-mce-fragment=""1"">Lämplig för rep, plasttråd och 12,5 mm band</li>
<li data-mce-fragment=""1"">Bottenplatta för säker förankring i marken</li>
<li data-mce-fragment=""1"">Om flera trådar ska användas köper du vår isolator G010752</li>
</ul>",Gallagher,Djur och tillbehör till husdjur,Stängselstolpe,"",true,Title,Default Title,,,,,9730-7,0.0,,0,continue,manual,1355.00,,true,false,"",https://cdn.shopify.com/s/files/1/0640/9270/0937/products/Fjaderstalstolpe1m.jpg?v=1677637549,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
